item,itemLabel,value
http://www.wikidata.org/entity/Q116960405,art & craft kit,505370
http://www.wikidata.org/entity/Q117207960,popcorn maker accessory,5075
http://www.wikidata.org/entity/Q117207390,flash reflector,5431
http://www.wikidata.org/entity/Q4771262,antenna rotator,5478
http://www.wikidata.org/entity/Q1153621,Boîte de direct,6546
http://www.wikidata.org/entity/Q105428070,lychee,6638
http://www.wikidata.org/entity/Q1105339,shaker,6956
http://www.wikidata.org/entity/Q117207700,log rack & carrier accessory,7029
http://www.wikidata.org/entity/Q116961360,baby mobile accessory,7191
http://www.wikidata.org/entity/Q6398238,keycap,8067
http://www.wikidata.org/entity/Q4869892,boîtier de piles,8243
http://www.wikidata.org/entity/Q747675,bloss,2858
http://www.wikidata.org/entity/Q117209282,off-road & all-terrain vehicle protective gear,362737
http://www.wikidata.org/entity/Q117208536,lacrosse equipment set,499742
http://www.wikidata.org/entity/Q117207591,"posters, prints, & visual artwork",500044
http://www.wikidata.org/entity/Q175029,anémomètre,500058
http://www.wikidata.org/entity/Q117207417,"chain, wire & rope",502977
http://www.wikidata.org/entity/Q116960854,brass instrument cases & gigbag,505310
http://www.wikidata.org/entity/Q116958196,pet vitamins & supplement,5081
http://www.wikidata.org/entity/Q115633896,surgical table,5172
http://www.wikidata.org/entity/Q117207497,feminine douches & cream,5821
http://www.wikidata.org/entity/Q115633911,medical forceps,6281
http://www.wikidata.org/entity/Q116971039,air hammer accessory,7087
http://www.wikidata.org/entity/Q117208515,cricket protective gear,499736
http://www.wikidata.org/entity/Q117208550,hockey shin guards & leg pad,499755
http://www.wikidata.org/entity/Q8703132,dumpster,500039
http://www.wikidata.org/entity/Q117207602,clock part,505827
http://www.wikidata.org/entity/Q115618809,liquid and frozen egg,543555
http://www.wikidata.org/entity/Q2885586,barrette,543646
http://www.wikidata.org/entity/Q116970895,toilet tank,5665
http://www.wikidata.org/entity/Q116960147,snow pants & suit,5909
http://www.wikidata.org/entity/Q117208590,rounder product,7156
http://www.wikidata.org/entity/Q2296351,autocollant pour pare-chocs,2667
http://www.wikidata.org/entity/Q116970824,window crank,499773
http://www.wikidata.org/entity/Q104197347,pâte à jouer,505818
http://www.wikidata.org/entity/Q116971450,motor vehicle clutch alignment & removal tool,8259
http://www.wikidata.org/entity/Q117209044,inline skate part,499759
http://www.wikidata.org/entity/Q116970428,mobile phone & tablet tripods & monopod,499878
http://www.wikidata.org/entity/Q15978715,lunettes intelligentes,500002
http://www.wikidata.org/entity/Q117207929,electric kettle accessory,500066
http://www.wikidata.org/entity/Q117207350,on-camera monitor,500107
http://www.wikidata.org/entity/Q7674140,Tactile transducer,500119
http://www.wikidata.org/entity/Q116960415,scrapbooking & stamping kit,503758
http://www.wikidata.org/entity/Q445286,Cocktail strainer,505327
http://www.wikidata.org/entity/Q912405,lecteur de carte,505801
http://www.wikidata.org/entity/Q65158262,paumelle,543639
http://www.wikidata.org/entity/Q117209011,wild game feeder,6992
http://www.wikidata.org/entity/Q116958121,pet heating pad,499743
http://www.wikidata.org/entity/Q116958046,dog diaper,499900
http://www.wikidata.org/entity/Q117207957,outdoor grilling plank,5672
http://www.wikidata.org/entity/Q1626970,substitut du lait,5724
http://www.wikidata.org/entity/Q116971217,lighters & matches,503774
http://www.wikidata.org/entity/Q2121955,martinet,505364
http://www.wikidata.org/entity/Q117209036,shooting & range accessory,499840
http://www.wikidata.org/entity/Q116960504,stamp block,499918
http://www.wikidata.org/entity/Q117207403,safety & crowd control barrier,499958
http://www.wikidata.org/entity/Q640719,incubateur,499997
http://www.wikidata.org/entity/Q117208528,field hockey & lacrosse glove,499745
http://www.wikidata.org/entity/Q117208573,gym mat,499803
http://www.wikidata.org/entity/Q862726,craie de billard,499994
http://www.wikidata.org/entity/Q117208585,racquetball & squash,503752
http://www.wikidata.org/entity/Q115618750,Turnips & Rutabagas,505329
http://www.wikidata.org/entity/Q76904,kérosène,543576
http://www.wikidata.org/entity/Q117208653,exercise bike accessory,499702
http://www.wikidata.org/entity/Q116961963,tablet computer docks & stand,499956
http://www.wikidata.org/entity/Q210988,quad,503031
http://www.wikidata.org/entity/Q117208051,"gardening scooters, seats & kneeler",503756
http://www.wikidata.org/entity/Q117209050,kite buggy,7376
http://www.wikidata.org/entity/Q116961811,camera circuit board,298419
http://www.wikidata.org/entity/Q117207805,ironing board replacement part,499931
http://www.wikidata.org/entity/Q116971423,popcorn & french fry scoop,502966
http://www.wikidata.org/entity/Q5517369,gait belt,503006
http://www.wikidata.org/entity/Q116960500,sewing machine replacement part,503348
http://www.wikidata.org/entity/Q117207465,locks & latch,503730
http://www.wikidata.org/entity/Q116960468,ribbons & trim,505412
http://www.wikidata.org/entity/Q117208355,construction calculator,543521
http://www.wikidata.org/entity/Q309035,déodorant,543598
http://www.wikidata.org/entity/Q117207779,muti-surface cleaner,543650
http://www.wikidata.org/entity/Q5422720,eye pillow,233420
http://www.wikidata.org/entity/Q117208458,baseball & softball pitching mat,234671
http://www.wikidata.org/entity/Q117208477,boxing & mma hand wrap,499726
http://www.wikidata.org/entity/Q117209046,roller skate part,499760
http://www.wikidata.org/entity/Q2092956,Fume-cigarette,500007
http://www.wikidata.org/entity/Q117207456,"sump, sewage & effluent pump",500102
http://www.wikidata.org/entity/Q116961280,special effects light stand,503028
http://www.wikidata.org/entity/Q116960482,papier mache mix,505401
http://www.wikidata.org/entity/Q14748,table,6392
http://www.wikidata.org/entity/Q117208510,umpire indicator,499730
http://www.wikidata.org/entity/Q117207583,security safe accessory,499865
http://www.wikidata.org/entity/Q3935701,boîte de chauve-souris,500079
http://www.wikidata.org/entity/Q156424,métronome,505365
http://www.wikidata.org/entity/Q124714,source,499933
http://www.wikidata.org/entity/Q11396303,livre imprimé,543543
http://www.wikidata.org/entity/Q117207838,trash compactor accessory,5056
http://www.wikidata.org/entity/Q1640497,Hygrostat,500043
http://www.wikidata.org/entity/Q559350,surligneur,543609
http://www.wikidata.org/entity/Q6554101,dispositif médical,230913
http://www.wikidata.org/entity/Q116970957,power inlet,499966
http://www.wikidata.org/entity/Q2885525,barre de céréales,543651
http://www.wikidata.org/entity/Q117208110,lawn mower mulch kit,499923
http://www.wikidata.org/entity/Q117207457,utility pump,500101
http://www.wikidata.org/entity/Q950375,pilon,503757
http://www.wikidata.org/entity/Q116971270,punches & awl,505315
http://www.wikidata.org/entity/Q116970962,voltage transformers & regulator,505318
http://www.wikidata.org/entity/Q116960470,sequins & glitter,505410
http://www.wikidata.org/entity/Q2933722,calculatrice scientifique,543520
http://www.wikidata.org/entity/Q117208483,boxing & martial arts training equipment,499720
http://www.wikidata.org/entity/Q116971452,vehicle battery tester,499929
http://www.wikidata.org/entity/Q960857,sonde d'avalanche,499952
http://www.wikidata.org/entity/Q116958030,cat furniture accessory,500059
http://www.wikidata.org/entity/Q116960517,craft measuring & marking tool,505392
http://www.wikidata.org/entity/Q115618168,unflavored carbonated water,543535
http://www.wikidata.org/entity/Q115617830,frozen cocktail mix,543537
http://www.wikidata.org/entity/Q7322255,ruban,543654
http://www.wikidata.org/entity/Q209121,capteur photographique,296248
http://www.wikidata.org/entity/Q2604618,équipement de pêche,499823
http://www.wikidata.org/entity/Q116961919,computer accessory set,500040
http://www.wikidata.org/entity/Q331533,dévidoir de ruban,503746
http://www.wikidata.org/entity/Q116960855,brass instrument mouthpiece,505308
http://www.wikidata.org/entity/Q117207940,food mixer & blender accessory,505765
http://www.wikidata.org/entity/Q115618816,whole egg,543557
http://www.wikidata.org/entity/Q116961888,zero client computer,543669
http://www.wikidata.org/entity/Q104526,pipe,499963
http://www.wikidata.org/entity/Q117207339,camera focus device,500104
http://www.wikidata.org/entity/Q116960281,costume special effect,500118
http://www.wikidata.org/entity/Q117207440,metal casting mold,503731
http://www.wikidata.org/entity/Q180617,bandana,543586
http://www.wikidata.org/entity/Q117208502,flip coins & disc,499732
http://www.wikidata.org/entity/Q111508886,window fitting,499772
http://www.wikidata.org/entity/Q117207630,hourglass,503000
http://www.wikidata.org/entity/Q116961126,recorder part,503750
http://www.wikidata.org/entity/Q116037070,collectible gun,499953
http://www.wikidata.org/entity/Q116961749,"speaker bags, covers & case",500112
http://www.wikidata.org/entity/Q117208581,gymnastics bars & balance beam,503763
http://www.wikidata.org/entity/Q1886911,papillonneraie,500080
http://www.wikidata.org/entity/Q2550606,Sauce aigre-douce,500089
http://www.wikidata.org/entity/Q116961890,touch table computer,502995
http://www.wikidata.org/entity/Q81683,vernis,503738
http://www.wikidata.org/entity/Q116971436,gardening sickles & machete,505292
http://www.wikidata.org/entity/Q116960563,needlecraft pattern,505373
http://www.wikidata.org/entity/Q117208187,seeds & seed tape,543562
http://www.wikidata.org/entity/Q117207434,chain connectors & link,503764
http://www.wikidata.org/entity/Q3951623,drain,504636
http://www.wikidata.org/entity/Q117207451,wall jacks & brace,505320
http://www.wikidata.org/entity/Q117209087,skate helmet,499776
http://www.wikidata.org/entity/Q7543054,small engine,499982
http://www.wikidata.org/entity/Q116961042,orchestral string instrument case,503039
http://www.wikidata.org/entity/Q116970945,conduit & housing,499768
http://www.wikidata.org/entity/Q2750929,scie égoïne,499985
http://www.wikidata.org/entity/Q117208874,bicycle child seat accessory,500067
http://www.wikidata.org/entity/Q116961045,orchestral string instrument pickup,503036
http://www.wikidata.org/entity/Q117208463,baseball & softball leg guard,499718
http://www.wikidata.org/entity/Q117208771,diving & snorkeling equipment set,499867
http://www.wikidata.org/entity/Q117207995,rice keeper,504633
http://www.wikidata.org/entity/Q116970704,cabinet & furniture keyhole escutcheon,232167
http://www.wikidata.org/entity/Q116961708,headphone cushions & tip,503004
http://www.wikidata.org/entity/Q117208176,kitchen linens set,505832
http://www.wikidata.org/entity/Q117207598,bird & wildlife house accessory,230911
http://www.wikidata.org/entity/Q116961912,wire & cable identification marker,499686
http://www.wikidata.org/entity/Q117209069,tetherball set,499883
http://www.wikidata.org/entity/Q116970675,outdoor sectional sofa unit,500111
http://www.wikidata.org/entity/Q117208703,air hockey equipment,505330
http://www.wikidata.org/entity/Q116960554,craft organization,505369
http://www.wikidata.org/entity/Q915110,coupe-papier,505830
http://www.wikidata.org/entity/Q42501,combustible,543575
http://www.wikidata.org/entity/Q7619066,Stone fruits,503760
http://www.wikidata.org/entity/Q116971172,wedge tool,505812
http://www.wikidata.org/entity/Q116970374,mice & trackball accessory,500052
http://www.wikidata.org/entity/Q117208586,racquetball & squash ball product,503753
http://www.wikidata.org/entity/Q117208144,watering globes & spike,230912
http://www.wikidata.org/entity/Q117208484,boxing & mma punch mitt,499769
http://www.wikidata.org/entity/Q117208976,golf club shaft,499780
http://www.wikidata.org/entity/Q116221634,lotion & sunscreen applicator,499926
http://www.wikidata.org/entity/Q116958120,pet heating pad accessory,500110
http://www.wikidata.org/entity/Q116961517,"hoists, cranes & trolley",503768
http://www.wikidata.org/entity/Q117207436,"lifting hooks, clamps & shackle",503770
http://www.wikidata.org/entity/Q116970812,rebar & remesh,503777
http://www.wikidata.org/entity/Q117208464,catchers equipment set,499716
http://www.wikidata.org/entity/Q117208264,carpentry & woodworking project plan,499995
http://www.wikidata.org/entity/Q116970411,tablet computer screens & screen digitizer,500013
http://www.wikidata.org/entity/Q117208266,film & television dvd,543527
http://www.wikidata.org/entity/Q117207789,scrub brush heads & refill,499767
http://www.wikidata.org/entity/Q117207972,waffle iron accessory,499996
http://www.wikidata.org/entity/Q116970745,hardware glue & adhesive,503742
http://www.wikidata.org/entity/Q116961518,jacks & lift truck,503771
http://www.wikidata.org/entity/Q258534,winch,503772
http://www.wikidata.org/entity/Q116971165,tool handle wedge,505810
http://www.wikidata.org/entity/Q117207922,coffee maker & espresso machine replacement part,503736
http://www.wikidata.org/entity/Q42302,argile,543628
http://www.wikidata.org/entity/Q116961616,work safety harness,499708
http://www.wikidata.org/entity/Q117208482,mma shin guard,499724
http://www.wikidata.org/entity/Q117208765,wetsuit piece,499814
http://www.wikidata.org/entity/Q117209024,paintball & airsoft pad,499839
http://www.wikidata.org/entity/Q117208353,calculator accessory,499864
http://www.wikidata.org/entity/Q117207405,clear kerosene,543579
http://www.wikidata.org/entity/Q117208327,mounting putty,505805
http://www.wikidata.org/entity/Q116971035,grinder accessory,499859
http://www.wikidata.org/entity/Q116961835,SIM card ejection tool,499916
http://www.wikidata.org/entity/Q117208687,weight bar collar,499794
http://www.wikidata.org/entity/Q117208204,pool liner,503751
http://www.wikidata.org/entity/Q116960407,candle making kit,505374
http://www.wikidata.org/entity/Q117209037,shooting rest,499842
http://www.wikidata.org/entity/Q116961902,dvi splitters & switch,499944
http://www.wikidata.org/entity/Q116971046,mattock & pickaxe accessory,505323
http://www.wikidata.org/entity/Q116970583,motor vehicle a/v players & in-dash system,505766
http://www.wikidata.org/entity/Q117208367,highlighter refill,543667
http://www.wikidata.org/entity/Q117207304,event ticket,499969
http://www.wikidata.org/entity/Q117208552,hockey suspenders & belt,499975
http://www.wikidata.org/entity/Q1315940,backscratcher,500060
http://www.wikidata.org/entity/Q116961121,recorder accessory,503747
http://www.wikidata.org/entity/Q116971163,cutter & scraper blade,505831
http://www.wikidata.org/entity/Q154,boisson alcoolisée,499676
http://www.wikidata.org/entity/Q117208258,ammunition reloading press,499857
http://www.wikidata.org/entity/Q116970658,office furniture set,500061
http://www.wikidata.org/entity/Q116970664,office furniture accessory,503765
http://www.wikidata.org/entity/Q5411039,swaddle,543665
http://www.wikidata.org/entity/Q117207459,"heating, ventilation & air conditioning",499873
http://www.wikidata.org/entity/Q116970751,painting consumable,503740
http://www.wikidata.org/entity/Q3289701,marche,499885
http://www.wikidata.org/entity/Q10667400,voie d’évitement,503775
http://www.wikidata.org/entity/Q25377559,granola bar,543652
http://www.wikidata.org/entity/Q117208452,american football dummies & sled,499779
